Line #, Timestamp, Battery ID, Current (A), Voltage (V), State Of Charge (%), Total Capacity, Remaining Capacity (AH),Cell Voltage 1 (mV),Cell Voltage 2 (mV),Cell Voltage 3 (mV),Cell Voltage 4 (mV),Cell Voltage 5 (mV),Cell Voltage 6 (mV),Cell Voltage 7 (mV),Cell Voltage 8 (mV),Cell Voltage 9 (mV),Cell Voltage 10 (mV),Cell Voltage 11 (mV),Cell Voltage 12 (mV),Cell Voltage 13 (mV),Cell Voltage 14 (mV),Cell Voltage 15 (mV),Cell Voltage 16 (mV),Highest Cell Voltage (mV), Lowest Cell Voltage (mV),Temperature 1 (C),Temperature 2 (C),Temperature 3 (C),Temperature 4 (C),Charging (1) Discharging (2) Status, Charging MOS Status, Discharging MOS Status, Balancing Status, Cell Balancing Status,Alarm 1,Alarm 2,Alarm 3,Alarm 4,Alarm 5,Alarm 6,Alarm 7,Alarm 8,
7313, 2023-11-14 07:32:16, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7314, 2023-11-14 07:32:22, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7315, 2023-11-14 07:32:29, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7316, 2023-11-14 07:32:36, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7317, 2023-11-14 07:32:43, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7318, 2023-11-14 07:32:50, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7319, 2023-11-14 07:32:57, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7320, 2023-11-14 07:33:04, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7321, 2023-11-14 07:33:11, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7322, 2023-11-14 07:33:17, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7323, 2023-11-14 07:33:24, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7324, 2023-11-14 07:33:31, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7325, 2023-11-14 07:33:38, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7326, 2023-11-14 07:33:45, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7327, 2023-11-14 07:33:52, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7328, 2023-11-14 07:33:59, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7329, 2023-11-14 07:34:06, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7330, 2023-11-14 07:34:13, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7331, 2023-11-14 07:34:19, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7332, 2023-11-14 07:34:26, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7333, 2023-11-14 07:34:33, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7334, 2023-11-14 07:34:40, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7335, 2023-11-14 07:34:47, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7336, 2023-11-14 07:34:54, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7337, 2023-11-14 07:35:01, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7338, 2023-11-14 07:35:08, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7339, 2023-11-14 07:35:14, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7340, 2023-11-14 07:35:21, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7341, 2023-11-14 07:35:28, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7342, 2023-11-14 07:35:35, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7343, 2023-11-14 07:35:42, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7344, 2023-11-14 07:35:49, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7345, 2023-11-14 07:35:56, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7346, 2023-11-14 07:36:03, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7347, 2023-11-14 07:36:10, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7348, 2023-11-14 07:36:16, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7349, 2023-11-14 07:36:23, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.80, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7350, 2023-11-14 07:36:30, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7351, 2023-11-14 07:36:37, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7352, 2023-11-14 07:36:44, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7353, 2023-11-14 07:36:51, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7354, 2023-11-14 07:36:58, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7355, 2023-11-14 07:37:05, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7356, 2023-11-14 07:37:11, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7357, 2023-11-14 07:37:18, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7358, 2023-11-14 07:37:25, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7359, 2023-11-14 07:37:32, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7360, 2023-11-14 07:37:39, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7361, 2023-11-14 07:37:46, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7362, 2023-11-14 07:37:53, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7363, 2023-11-14 07:38:00, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.80, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7364, 2023-11-14 07:38:06, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7365, 2023-11-14 07:38:13, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7366, 2023-11-14 07:38:20, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7367, 2023-11-14 07:38:27, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7368, 2023-11-14 07:38:34, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7369, 2023-11-14 07:38:41, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7370, 2023-11-14 07:38:48, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7371, 2023-11-14 07:38:55, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7372, 2023-11-14 07:39:01, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7373, 2023-11-14 07:39:08, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7374, 2023-11-14 07:39:15, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7375, 2023-11-14 07:39:22, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.90, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7376, 2023-11-14 07:39:29, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7377, 2023-11-14 07:39:36, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3195.70, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7378, 2023-11-14 07:39:43, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7379, 2023-11-14 07:39:50, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7380, 2023-11-14 07:39:57, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.70, 3196.00, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
7381, 2023-11-14 07:40:03, 0, 420.00, 12.70, 50.00, 0.00, 152.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3196.60, 3195.80, 0.00, 0.00, 0.00, 0.00, 1, 0, 0, 0, '0000000000000000', '', '', '', '', '', '', '', '', 
